Source,CH1
Second,Volt
 0.00000019600,0.58000,
 0.00000019800,0.58000,
 0.00000020000,0.58000,
 0.00000020200,0.56000,
 0.00000020400,0.58000,
 0.00000020600,0.58000,
 0.00000020800,0.56000,
 0.00000021000,0.56000,
 0.00000021200,0.54000,
 0.00000021400,0.56000,
 0.00000021600,0.54000,
 0.00000021800,0.56000,
 0.00000022000,0.54000,
 0.00000022200,0.56000,
 0.00000022400,0.54000,
 0.00000022600,0.56000,
 0.00000022800,0.56000,
 0.00000023000,0.56000,
 0.00000023200,0.60000,
 0.00000023400,0.56000,
 0.00000023600,0.58000,
 0.00000023800,0.58000,
 0.00000024000,0.58000,
 0.00000024200,0.58000,
 0.00000024400,0.60000,
 0.00000024600,0.56000,
 0.00000024800,0.56000,
 0.00000025000,0.56000,
 0.00000025200,0.56000,
 0.00000025400,0.56000,
 0.00000025600,0.56000,
 0.00000025800,0.56000,
 0.00000026000,0.54000,
 0.00000026200,0.56000,
 0.00000026400,0.56000,
 0.00000026600,0.58000,
 0.00000026800,0.54000,
 0.00000027000,0.56000,
 0.00000027200,0.56000,
 0.00000027400,0.56000,
 0.00000027600,0.56000,
 0.00000027800,0.58000,
 0.00000028000,0.56000,
 0.00000028200,0.58000,
 0.00000028400,0.56000,
 0.00000028600,0.56000,
 0.00000028800,0.58000,
 0.00000029000,0.56000,
 0.00000029200,0.58000,
 0.00000029400,0.56000,
 0.00000029600,0.56000,
 0.00000029800,0.54000,
 0.00000030000,0.56000,
 0.00000030200,0.54000,
 0.00000030400,0.56000,
 0.00000030600,0.58000,
 0.00000030800,0.56000,
 0.00000031000,0.58000,
 0.00000031200,0.56000,
 0.00000031400,0.56000,
 0.00000031600,0.56000,
 0.00000031800,0.56000,
 0.00000032000,0.56000,
 0.00000032200,0.58000,
 0.00000032400,0.56000,
 0.00000032600,0.56000,
 0.00000032800,0.58000,
 0.00000033000,0.56000,
 0.00000033200,0.58000,
 0.00000033400,0.56000,
 0.00000033600,0.56000,
 0.00000033800,0.54000,
 0.00000034000,0.58000,
 0.00000034200,0.56000,
 0.00000034400,0.56000,
 0.00000034600,0.56000,
 0.00000034800,0.56000,
 0.00000035000,0.56000,
 0.00000035200,0.58000,
 0.00000035400,0.56000,
 0.00000035600,0.58000,
 0.00000035800,0.56000,
 0.00000036000,0.58000,
 0.00000036200,0.56000,
 0.00000036400,0.58000,
 0.00000036600,0.56000,
 0.00000036800,0.58000,
 0.00000037000,0.56000,
 0.00000037200,0.56000,
 0.00000037400,0.54000,
 0.00000037600,0.56000,
 0.00000037800,0.56000,
 0.00000038000,0.58000,
 0.00000038200,0.56000,
 0.00000038400,0.56000,
 0.00000038600,0.56000,
 0.00000038800,0.58000,
 0.00000039000,0.56000,
 0.00000039200,0.58000,
 0.00000039400,0.56000,
 0.00000039600,0.56000,
 0.00000039800,0.58000,
 0.00000040000,0.56000,
 0.00000040200,0.58000,
 0.00000040400,0.58000,
 0.00000040600,0.58000,
 0.00000040800,0.56000,
 0.00000041000,0.58000,
 0.00000041200,0.56000,
 0.00000041400,0.58000,
 0.00000041600,0.56000,
 0.00000041800,0.58000,
 0.00000042000,0.56000,
 0.00000042200,0.58000,
 0.00000042400,0.56000,
 0.00000042600,0.58000,
 0.00000042800,0.56000,
 0.00000043000,0.58000,
 0.00000043200,0.56000,
 0.00000043400,0.56000,
 0.00000043600,0.56000,
 0.00000043800,0.58000,
 0.00000044000,0.56000,
 0.00000044200,0.58000,
 0.00000044400,0.58000,
 0.00000044600,0.58000,
 0.00000044800,0.56000,
 0.00000045000,0.56000,
 0.00000045200,0.56000,
 0.00000045400,0.58000,
 0.00000045600,0.56000,
 0.00000045800,0.58000,
 0.00000046000,0.56000,
 0.00000046200,0.58000,
 0.00000046400,0.56000,
 0.00000046600,0.58000,
 0.00000046800,0.56000,
 0.00000047000,0.58000,
 0.00000047200,0.56000,
 0.00000047400,0.56000,
 0.00000047600,0.56000,
 0.00000047800,0.58000,
 0.00000048000,0.58000,
 0.00000048200,0.56000,
 0.00000048400,0.56000,
 0.00000048600,0.56000,
 0.00000048800,0.58000,
 0.00000049000,0.56000,
 0.00000049200,0.58000,
 0.00000049400,0.58000,
 0.00000049600,0.58000,
 0.00000049800,0.56000,
 0.00000050000,0.58000,
 0.00000050200,0.56000,
 0.00000050400,0.56000,
 0.00000050600,0.58000,
 0.00000050800,0.56000,
 0.00000051000,0.58000,
 0.00000051200,0.58000,
 0.00000051400,0.58000,
 0.00000051600,0.56000,
 0.00000051800,0.58000,
 0.00000052000,0.56000,
 0.00000052200,0.58000,
 0.00000052400,0.58000,
 0.00000052600,0.58000,
 0.00000052800,0.56000,
 0.00000053000,0.58000,
 0.00000053200,0.58000,
 0.00000053400,0.58000,
 0.00000053600,0.58000,
 0.00000053800,0.58000,
 0.00000054000,0.56000,
 0.00000054200,0.58000,
 0.00000054400,0.56000,
 0.00000054600,0.58000,
 0.00000054800,0.56000,
 0.00000055000,0.58000,
 0.00000055200,0.56000,
 0.00000055400,0.58000,
 0.00000055600,0.56000,
 0.00000055800,0.58000,
 0.00000056000,0.56000,
 0.00000056200,0.58000,
 0.00000056400,0.56000,
 0.00000056600,0.58000,
 0.00000056800,0.56000,
 0.00000057000,0.58000,
 0.00000057200,0.58000,
 0.00000057400,0.60000,
 0.00000057600,0.56000,
 0.00000057800,0.56000,
 0.00000058000,0.60000,
 0.00000058200,0.58000,
 0.00000058400,0.58000,
 0.00000058600,0.58000,
 0.00000058800,0.56000,
 0.00000059000,0.58000,
 0.00000059200,0.56000,
 0.00000059400,0.58000,
 0.00000059600,0.58000,
 0.00000059800,0.58000,
 0.00000060000,0.56000,
 0.00000060200,0.60000,
 0.00000060400,0.58000,
 0.00000060600,0.58000,
 0.00000060800,0.56000,
 0.00000061000,0.58000,
 0.00000061200,0.60000,
 0.00000061400,0.58000,
 0.00000061600,0.58000,
 0.00000061800,0.56000,
 0.00000062000,0.58000,
 0.00000062200,0.58000,
 0.00000062400,0.58000,
 0.00000062600,0.56000,
 0.00000062800,0.58000,
 0.00000063000,0.56000,
 0.00000063200,0.60000,
 0.00000063400,0.58000,
 0.00000063600,0.58000,
 0.00000063800,0.56000,
 0.00000064000,0.58000,
 0.00000064200,0.58000,
 0.00000064400,0.58000,
 0.00000064600,0.56000,
 0.00000064800,0.58000,
 0.00000065000,0.56000,
 0.00000065200,0.60000,
 0.00000065400,0.58000,
 0.00000065600,0.58000,
 0.00000065800,0.56000,
 0.00000066000,0.58000,
 0.00000066200,0.56000,
 0.00000066400,0.60000,
 0.00000066600,0.58000,
 0.00000066800,0.58000,
 0.00000067000,0.56000,
 0.00000067200,0.58000,
 0.00000067400,0.58000,
 0.00000067600,0.56000,
 0.00000067800,0.58000,
 0.00000068000,0.56000,
 0.00000068200,0.58000,
 0.00000068400,0.58000,
 0.00000068600,0.58000,
 0.00000068800,0.56000,
 0.00000069000,0.58000,
 0.00000069200,0.58000,
 0.00000069400,0.58000,
 0.00000069600,0.56000,
 0.00000069800,0.58000,
 0.00000070000,0.56000,
 0.00000070200,0.58000,
 0.00000070400,0.58000,
 0.00000070600,0.58000,
 0.00000070800,0.56000,
 0.00000071000,0.58000,
 0.00000071200,0.58000,
 0.00000071400,0.56000,
 0.00000071600,0.58000,
 0.00000071800,0.58000,
 0.00000072000,0.56000,
 0.00000072200,0.58000,
 0.00000072400,0.58000,
 0.00000072600,0.58000,
 0.00000072800,0.56000,
 0.00000073000,0.58000,
 0.00000073200,0.58000,
 0.00000073400,0.58000,
 0.00000073600,0.56000,
 0.00000073800,0.58000,
 0.00000074000,0.56000,
 0.00000074200,0.60000,
 0.00000074400,0.58000,
 0.00000074600,0.58000,
 0.00000074800,0.58000,
 0.00000075000,0.58000,
 0.00000075200,0.58000,
 0.00000075400,0.58000,
 0.00000075600,0.60000,
 0.00000075800,0.56000,
 0.00000076000,0.58000,
 0.00000076200,0.56000,
 0.00000076400,0.58000,
 0.00000076600,0.58000,
 0.00000076800,0.58000,
 0.00000077000,0.58000,
 0.00000077200,0.60000,
 0.00000077400,0.56000,
 0.00000077600,0.58000,
 0.00000077800,0.56000,
 0.00000078000,0.56000,
 0.00000078200,0.60000,
 0.00000078400,0.58000,
 0.00000078600,0.58000,
 0.00000078800,0.56000,
 0.00000079000,0.58000,
 0.00000079200,0.58000,
 0.00000079400,0.58000,
 0.00000079600,0.58000,
 0.00000079800,0.56000,
 0.00000080000,0.58000,
 0.00000080200,0.58000,
 0.00000080400,0.58000,
 0.00000080600,0.58000,
 0.00000080800,0.56000,
 0.00000081000,0.56000,
 0.00000081200,0.60000,
 0.00000081400,0.58000,
 0.00000081600,0.58000,
 0.00000081800,0.58000,
 0.00000082000,0.58000,
 0.00000082200,0.56000,
 0.00000082400,0.58000,
 0.00000082600,0.56000,
 0.00000082800,0.58000,
 0.00000083000,0.56000,
 0.00000083200,0.58000,
 0.00000083400,0.58000,
 0.00000083600,0.58000,
 0.00000083800,0.56000,
 0.00000084000,0.58000,
 0.00000084200,0.56000,
 0.00000084400,0.58000,
 0.00000084600,0.58000,
 0.00000084800,0.58000,
 0.00000085000,0.58000,
 0.00000085200,0.58000,
 0.00000085400,0.60000,
 0.00000085600,0.58000,
 0.00000085800,0.56000,
 0.00000086000,0.58000,
 0.00000086200,0.56000,
 0.00000086400,0.58000,
 0.00000086600,0.56000,
 0.00000086800,0.58000,
 0.00000087000,0.58000,
 0.00000087200,0.58000,
 0.00000087400,0.56000,
 0.00000087600,0.58000,
 0.00000087800,0.56000,
 0.00000088000,0.58000,
 0.00000088200,0.58000,
 0.00000088400,0.58000,
 0.00000088600,0.56000,
 0.00000088800,0.56000,
 0.00000089000,0.58000,
 0.00000089200,0.58000,
 0.00000089400,0.58000,
 0.00000089600,0.56000,
 0.00000089800,0.58000,
 0.00000090000,0.58000,
 0.00000090200,0.58000,
 0.00000090400,0.58000,
 0.00000090600,0.58000,
 0.00000090800,0.58000,
 0.00000091000,0.60000,
 0.00000091200,0.58000,
 0.00000091400,0.58000,
 0.00000091600,0.56000,
 0.00000091800,0.58000,
 0.00000092000,0.58000,
 0.00000092200,0.58000,
 0.00000092400,0.56000,
 0.00000092600,0.58000,
 0.00000092800,0.56000,
 0.00000093000,0.56000,
 0.00000093200,0.58000,
 0.00000093400,0.56000,
 0.00000093600,0.58000,
 0.00000093800,0.58000,
 0.00000094000,0.58000,
 0.00000094200,0.56000,
 0.00000094400,0.58000,
 0.00000094600,0.56000,
 0.00000094800,0.58000,
 0.00000095000,0.58000,
 0.00000095200,0.58000,
 0.00000095400,0.60000,
 0.00000095600,0.56000,
 0.00000095800,0.58000,
 0.00000096000,0.56000,
 0.00000096200,0.58000,
 0.00000096400,0.58000,
 0.00000096600,0.58000,
 0.00000096800,0.56000,
 0.00000097000,0.58000,
 0.00000097200,0.58000,
 0.00000097400,0.60000,
 0.00000097600,0.58000,
 0.00000097800,0.56000,
 0.00000098000,0.58000,
 0.00000098200,0.60000,
 0.00000098400,0.58000,
 0.00000098600,0.58000,
 0.00000098800,0.56000,
 0.00000099000,0.58000,
 0.00000099200,0.58000,
 0.00000099400,0.58000,
 0.00000099600,0.58000,
 0.00000099800,0.58000,
 0.00000100000,0.56000,
 0.00000100200,0.60000,
 0.00000100400,0.58000,
 0.00000100600,0.56000,
 0.00000100800,0.58000,
 0.00000101000,0.58000,
 0.00000101200,0.60000,
 0.00000101400,0.58000,
 0.00000101600,0.58000,
 0.00000101800,0.56000,
 0.00000102000,0.56000,
 0.00000102200,0.58000,
 0.00000102400,0.58000,
 0.00000102600,0.60000,
 0.00000102800,0.58000,
 0.00000103000,0.58000,
 0.00000103200,0.58000,
 0.00000103400,0.58000,
 0.00000103600,0.56000,
 0.00000103800,0.58000,
 0.00000104000,0.58000,
 0.00000104200,0.58000,
 0.00000104400,0.58000,
 0.00000104600,0.56000,
 0.00000104800,0.58000,
 0.00000105000,0.58000,
 0.00000105200,0.58000,
 0.00000105400,0.60000,
 0.00000105600,0.58000,
 0.00000105800,0.58000,
 0.00000106000,0.56000,
 0.00000106200,0.60000,
 0.00000106400,0.58000,
 0.00000106600,0.58000,
 0.00000106800,0.56000,
 0.00000107000,0.58000,
 0.00000107200,0.58000,
 0.00000107400,0.58000,
 0.00000107600,0.58000,
 0.00000107800,0.56000,
 0.00000108000,0.58000,
 0.00000108200,0.56000,
 0.00000108400,0.58000,
 0.00000108600,0.58000,
 0.00000108800,0.58000,
 0.00000109000,0.56000,
 0.00000109200,0.58000,
 0.00000109400,0.56000,
 0.00000109600,0.58000,
 0.00000109800,0.56000,
 0.00000110000,0.58000,
 0.00000110200,0.60000,
 0.00000110400,0.58000,
 0.00000110600,0.58000,
 0.00000110800,0.56000,
 0.00000111000,0.58000,
 0.00000111200,0.58000,
 0.00000111400,0.58000,
 0.00000111600,0.56000,
 0.00000111800,0.58000,
 0.00000112000,0.56000,
 0.00000112200,0.60000,
 0.00000112400,0.58000,
 0.00000112600,0.58000,
 0.00000112800,0.56000,
 0.00000113000,0.58000,
 0.00000113200,0.58000,
 0.00000113400,0.58000,
 0.00000113600,0.58000,
 0.00000113800,0.56000,
 0.00000114000,0.58000,
 0.00000114200,0.58000,
 0.00000114400,0.58000,
 0.00000114600,0.58000,
 0.00000114800,0.56000,
 0.00000115000,0.58000,
 0.00000115200,0.58000,
 0.00000115400,0.60000,
 0.00000115600,0.58000,
 0.00000115800,0.58000,
 0.00000116000,0.58000,
 0.00000116200,0.56000,
 0.00000116400,0.58000,
 0.00000116600,0.56000,
 0.00000116800,0.58000,
 0.00000117000,0.56000,
 0.00000117200,0.58000,
 0.00000117400,0.58000,
 0.00000117600,0.56000,
 0.00000117800,0.58000,
 0.00000118000,0.56000,
 0.00000118200,0.58000,
 0.00000118400,0.56000,
 0.00000118600,0.58000,
 0.00000118800,0.58000,
 0.00000119000,0.58000,
 0.00000119200,0.58000,
 0.00000119400,0.58000,
 0.00000119600,0.56000,
 0.00000119800,0.60000,
 0.00000120000,0.60000,
 0.00000120200,0.60000,
 0.00000120400,0.56000,
 0.00000120600,0.58000,
 0.00000120800,0.56000,
 0.00000121000,0.58000,
 0.00000121200,0.60000,
 0.00000121400,0.58000,
 0.00000121600,0.60000,
 0.00000121800,0.58000,
 0.00000122000,0.58000,
 0.00000122200,0.58000,
 0.00000122400,0.58000,
 0.00000122600,0.56000,
 0.00000122800,0.58000,
 0.00000123000,0.56000,
 0.00000123200,0.58000,
 0.00000123400,0.58000,
 0.00000123600,0.58000,
 0.00000123800,0.56000,
 0.00000124000,0.56000,
 0.00000124200,0.58000,
 0.00000124400,0.58000,
 0.00000124600,0.58000,
 0.00000124800,0.56000,
 0.00000125000,0.58000,
 0.00000125200,0.58000,
 0.00000125400,0.56000,
 0.00000125600,0.58000,
 0.00000125800,0.58000,
 0.00000126000,0.58000,
 0.00000126200,0.58000,
 0.00000126400,0.58000,
 0.00000126600,0.56000,
 0.00000126800,0.58000,
 0.00000127000,0.58000,
 0.00000127200,0.58000,
 0.00000127400,0.58000,
 0.00000127600,0.56000,
 0.00000127800,0.60000,
 0.00000128000,0.58000,
 0.00000128200,0.60000,
 0.00000128400,0.58000,
 0.00000128600,0.58000,
 0.00000128800,0.58000,
 0.00000129000,0.58000,
 0.00000129200,0.58000,
 0.00000129400,0.58000,
 0.00000129600,0.56000,
 0.00000129800,0.58000,
 0.00000130000,0.56000,
 0.00000130200,0.60000,
 0.00000130400,0.58000,
 0.00000130600,0.58000,
 0.00000130800,0.58000,
 0.00000131000,0.58000,
 0.00000131200,0.56000,
 0.00000131400,0.60000,
 0.00000131600,0.58000,
 0.00000131800,0.58000,
 0.00000132000,0.56000,
 0.00000132200,0.58000,
 0.00000132400,0.58000,
 0.00000132600,0.58000,
 0.00000132800,0.56000,
 0.00000133000,0.58000,
 0.00000133200,0.56000,
 0.00000133400,0.58000,
 0.00000133600,0.60000,
 0.00000133800,0.56000,
 0.00000134000,0.58000,
 0.00000134200,0.58000,
 0.00000134400,0.60000,
 0.00000134600,0.58000,
 0.00000134800,0.58000,
 0.00000135000,0.56000,
 0.00000135200,0.58000,
 0.00000135400,0.58000,
 0.00000135600,0.58000,
 0.00000135800,0.56000,
 0.00000136000,0.58000,
 0.00000136200,0.58000,
 0.00000136400,0.58000,
 0.00000136600,0.56000,
 0.00000136800,0.58000,
 0.00000137000,0.56000,
 0.00000137200,0.60000,
 0.00000137400,0.56000,
 0.00000137600,0.58000,
 0.00000137800,0.58000,
 0.00000138000,0.58000,
 0.00000138200,0.58000,
 0.00000138400,0.60000,
 0.00000138600,0.56000,
 0.00000138800,0.56000,
 0.00000139000,0.58000,
 0.00000139200,0.58000,
 0.00000139400,0.58000,
 0.00000139600,0.58000,
 0.00000139800,0.56000,
 0.00000140000,0.58000,
 0.00000140200,0.58000,
 0.00000140400,0.60000,
 0.00000140600,0.56000,
 0.00000140800,0.58000,
 0.00000141000,0.56000,
 0.00000141200,0.58000,
 0.00000141400,0.58000,
 0.00000141600,0.58000,
 0.00000141800,0.56000,
 0.00000142000,0.58000,
 0.00000142200,0.58000,
 0.00000142400,0.58000,
 0.00000142600,0.60000,
 0.00000142800,0.56000,
 0.00000143000,0.58000,
 0.00000143200,0.58000,
 0.00000143400,0.58000,
 0.00000143600,0.58000,
 0.00000143800,0.60000,
 0.00000144000,0.58000,
 0.00000144200,0.60000,
 0.00000144400,0.58000,
 0.00000144600,0.58000,
 0.00000144800,0.58000,
 0.00000145000,0.58000,
 0.00000145200,0.60000,
 0.00000145400,0.58000,
 0.00000145600,0.58000,
 0.00000145800,0.58000,
 0.00000146000,0.56000,
 0.00000146200,0.58000,
 0.00000146400,0.58000,
 0.00000146600,0.58000,
 0.00000146800,0.56000,
 0.00000147000,0.58000,
 0.00000147200,0.56000,
 0.00000147400,0.58000,
 0.00000147600,0.56000,
 0.00000147800,0.58000,
 0.00000148000,0.58000,
 0.00000148200,0.58000,
 0.00000148400,0.58000,
 0.00000148600,0.58000,
 0.00000148800,0.56000,
 0.00000149000,0.58000,
 0.00000149200,0.58000,
 0.00000149400,0.60000,
 0.00000149600,0.58000,
 0.00000149800,0.58000,
 0.00000150000,0.58000,
 0.00000150200,0.56000,
 0.00000150400,0.58000,
 0.00000150600,0.56000,
 0.00000150800,0.58000,
 0.00000151000,0.56000,
 0.00000151200,0.58000,
 0.00000151400,0.56000,
 0.00000151600,0.58000,
 0.00000151800,0.58000,
 0.00000152000,0.56000,
 0.00000152200,0.60000,
 0.00000152400,0.58000,
 0.00000152600,0.58000,
 0.00000152800,0.58000,
 0.00000153000,0.58000,
 0.00000153200,0.58000,
 0.00000153400,0.60000,
 0.00000153600,0.56000,
 0.00000153800,0.58000,
 0.00000154000,0.56000,
 0.00000154200,0.58000,
 0.00000154400,0.56000,
 0.00000154600,0.58000,
 0.00000154800,0.56000,
 0.00000155000,0.58000,
 0.00000155200,0.58000,
 0.00000155400,0.58000,
 0.00000155600,0.56000,
 0.00000155800,0.58000,
